"","red","green","blue","x","y","target"
"875",140.070372261722,102.608079855265,112.93097025414,-42.8132747948838,-20.4046291684594,"Solo"
"876",119.24233458686,80.7117367357788,89.3640565262871,-42.8132746508838,-20.4046291684594,"Solo"
"877",143.395330746799,102.439896581159,109.766329059683,-42.8132745068838,-20.4046291684594,"Solo"
"878",146.174721761948,108.238681630998,114.96394042839,-42.8132743628838,-20.4046291684594,"Solo"
"879",131.129056050011,96.3953703070724,105.237541554015,-42.8132742188838,-20.4046291684594,"Solo"
"880",123.563584080175,85.8438825784792,95.4600197316568,-42.8132740748838,-20.4046291684594,"Solo"
"881",118.049213023748,78.6125436244964,86.0800508193562,-42.8132739308838,-20.4046291684594,"Solo"
"882",123.51446730098,79.348828643595,92.863295944575,-42.8132737868838,-20.4046291684594,"Solo"
"883",127.492905334829,85.2258895510784,97.8592006067763,-42.8132736428838,-20.4046291684594,"Solo"
"884",119.992010994111,81.3208185184081,88.8824863455604,-42.8132734988838,-20.4046291684594,"Solo"
"885",112.735398101247,72.3305158774089,80.041316645374,-42.8132733548838,-20.4046291684594,"Solo"
"886",104.651033832571,62.4971314416303,72.4640016250302,-42.8132732108838,-20.4046291684594,"Solo"
"887",109.579094198967,69.4416228461273,76.7186863812762,-42.8132730668838,-20.4046291684594,"Solo"
"888",122.89390174388,81.710783136913,90.2440189903825,-42.8132729228838,-20.4046291684594,"Solo"
"889",122.679669187343,80.9553377579085,91.7442386113904,-42.8132727788838,-20.4046291684594,"Solo"
"890",118.425906815896,82.1789646392195,89.5998756283821,-42.8132726348838,-20.4046291684594,"Solo"
"891",103.063120206347,69.6957579216566,77.2955528408551,-42.8132724908838,-20.4046291684594,"Solo"
"892",99.9289418636091,69.2217207033494,74.8928613182008,-42.8132723468838,-20.4046291684594,"Solo"
"893",94.3880943403946,67.9481570934567,71.2144688273731,-42.8132722028838,-20.4046291684594,"Solo"
"894",95.2755419610301,72.3254833832671,73.658220708363,-42.8132720588838,-20.4046291684594,"Solo"
"895",84.8544159405693,61.4078010096225,63.0825592189759,-42.8132806988838,-20.4046293034594,"Solo"
"896",151.408239771852,110.481729606057,115.031753898589,-42.8132805548838,-20.4046293034594,"Solo"
"897",171.939726244874,126.181322690931,132.824447075972,-42.8132804108838,-20.4046293034594,"Solo"
"898",165.665128059464,117.699135708006,122.969309374255,-42.8132802668838,-20.4046293034594,"Solo"
"899",148.841047617097,96.815917551188,104.285699567065,-42.8132801228838,-20.4046293034594,"Solo"
"900",141.527695195644,90.7744021790151,98.206642189107,-42.8132799788838,-20.4046293034594,"Solo"
"901",142.226115347296,86.4863854349375,96.1945585097626,-42.8132798348838,-20.4046293034594,"Solo"
"902",147.892806151395,89.2566538634106,98.3498164471858,-42.8132796908838,-20.4046293034594,"Solo"
"903",150.56677170813,92.7461192715321,102.850731281733,-42.8132795468838,-20.4046293034594,"Solo"
"904",157.420367734242,99.3173992214511,107.707418197882,-42.8132794028838,-20.4046293034594,"Solo"
"905",153.772573901033,94.1976023560276,107.50906927294,-42.8132792588838,-20.4046293034594,"Solo"
"906",153.152726109511,93.1030941220611,106.953760284341,-42.8132791148838,-20.4046293034594,"Solo"
"907",166.816279053473,103.915111334076,119.730499608439,-42.8132789708838,-20.4046293034594,"Solo"
"908",174.12743101094,112.232166990863,129.232166990863,-42.8132788268838,-20.4046293034594,"Solo"
"909",174.375065944955,113.350979831524,131.079708057803,-42.8132786828838,-20.4046293034594,"Solo"
"910",175.174730072421,116.923132450059,129.916104431108,-42.8132785388838,-20.4046293034594,"Solo"
"911",182.456256530551,125.379967908036,139.291233895471,-42.8132783948838,-20.4046293034594,"Solo"
"912",177.394798000282,118.302850618992,134.776592296371,-42.8132782508838,-20.4046293034594,"Solo"
"913",164.397289167983,105.868797894417,125.696928718112,-42.8132781068838,-20.4046293034594,"Solo"
"914",163.804361687713,109.460754501707,123.901677240731,-42.8132779628838,-20.4046293034594,"Solo"
"915",161.925986564989,105.99614950284,120.139159632131,-42.8132778188838,-20.4046293034594,"Solo"
"916",148.291881119671,90.6872449022331,109.96154110597,-42.8132776748838,-20.4046293034594,"Solo"
"917",137.750963753322,84.2596397187917,102.23636467607,-42.8132775308838,-20.4046293034594,"Solo"
"918",139.463788970574,86.3935287656514,104.722738952691,-42.8132773868838,-20.4046293034594,"Solo"
"919",153.71386530534,100.769021173194,117.328858095779,-42.8132772428838,-20.4046293034594,"Solo"
"920",153.015751064262,102.364726147147,118.101908378907,-42.8132770988838,-20.4046293034594,"Solo"
"921",147.190239632672,103.589987490723,116.947944966924,-42.8132769548838,-20.4046293034594,"Solo"
"922",151.976486968686,107.012280760295,123.762086454879,-42.8132768108838,-20.4046293034594,"Solo"
"923",138.119119045438,95.0517331870176,113.078979717718,-42.8132766668838,-20.4046293034594,"Solo"
"924",121.827569739794,83.0510783911764,95.601148015931,-42.8132765228838,-20.4046293034594,"Solo"
"925",124.595195503653,83.1788704742586,100.737964851684,-42.8132763788838,-20.4046293034594,"Solo"
"926",140.740081827583,99.6899665250064,115.560359758421,-42.8132762348838,-20.4046293034594,"Solo"
"927",138.147724577267,99.5189103533466,112.33704131477,-42.8132760908838,-20.4046293034594,"Solo"
"928",120.105056360352,83.8037502885749,94.1952840287915,-42.8132759468838,-20.4046293034594,"Solo"
"929",119.260220484713,79.2254680192196,92.9478724559059,-42.8132758028838,-20.4046293034594,"Solo"
"930",128.856034655129,89.9003223747291,103.189364155367,-42.8132756588838,-20.4046293034594,"Solo"
"931",125.270226688864,87.4483971842003,100.403379493682,-42.8132755148838,-20.4046293034594,"Solo"
"932",138.3079649483,100.943667405597,112.864173004655,-42.8132753708838,-20.4046293034594,"Solo"
"933",151.602318215827,119.087559718751,127.956204871726,-42.8132752268838,-20.4046293034594,"Solo"
"934",150.096865930916,117.313939039282,128.149652743855,-42.8132750828838,-20.4046293034594,"Solo"
"935",172.968667338135,139.119370237304,147.833977719923,-42.8132749388838,-20.4046293034594,"Solo"
"936",149.290956043648,113.269793949801,123.054075542978,-42.8132747948838,-20.4046293034594,"Solo"
"937",124.271072678083,88.0617376112831,97.3791218678871,-42.8132746508838,-20.4046293034594,"Solo"
"938",147.557034221748,106.288880101645,114.983084065973,-42.8132745068838,-20.4046293034594,"Solo"
"939",139.068786943384,104.043939108593,110.310478957419,-42.8132743628838,-20.4046293034594,"Solo"
"940",115.741624692913,84.2678211035637,91.4865840027644,-42.8132742188838,-20.4046293034594,"Solo"
"941",119.602449008716,81.1716327607688,90.133628911828,-42.8132740748838,-20.4046293034594,"Solo"
"942",125.627897323885,88.1135312153137,95.3554266958033,-42.8132739308838,-20.4046293034594,"Solo"
"943",132.565755124965,91.0174885916715,103.770335626106,-42.8132737868838,-20.4046293034594,"Solo"
"944",130.804179288587,88.2662170338661,101.542676245085,-42.8132736428838,-20.4046293034594,"Solo"
"945",124.771762214039,81.9312115893571,94.0923182659031,-42.8132734988838,-20.4046293034594,"Solo"
"946",111.264879964943,71.0286855023014,79.871885240651,-42.8132733548838,-20.4046293034594,"Solo"
"947",109.33323942446,71.1002802319901,77.8491193429609,-42.8132732108838,-20.4046293034594,"Solo"
"948",116.550205701875,75.7828237120893,83.9111142650352,-42.8132730668838,-20.4046293034594,"Solo"
"949",133.991792926197,92.0848694162283,101.009114145653,-42.8132729228838,-20.4046293034594,"Solo"
"950",134.386850092211,95.7602623114192,102.540250089885,-42.8132727788838,-20.4046293034594,"Solo"
"951",115.170499927678,78.2605940660382,85.5479854566401,-42.8132726348838,-20.4046293034594,"Solo"
"952",97.7029839218457,63.9648685698696,70.1439093263759,-42.8132724908838,-20.4046293034594,"Solo"
"953",104.225897771614,71.3967722244966,78.7989832151951,-42.8132723468838,-20.4046293034594,"Solo"
"954",97.7831368096389,69.48426070647,75.6972741936809,-42.8132722028838,-20.4046293034594,"Solo"
"955",89.6870233029595,68.2003841492427,69.623272049479,-42.8132720588838,-20.4046293034594,"Solo"
"956",77.4890089122398,58.2503584236837,56.1127305916219,-42.8132808428838,-20.4046294384594,"Solo"
"957",145.777145044447,105.784288190247,106.687245160913,-42.8132806988838,-20.4046294384594,"Solo"
"958",162.945306008569,115.282202916207,121.953292973838,-42.8132805548838,-20.4046294384594,"Solo"
"959",173.40244431777,124.174202307351,130.547893388325,-42.8132804108838,-20.4046294384594,"Solo"
"960",169.941813632107,120.317102680722,123.005533015575,-42.8132802668838,-20.4046294384594,"Solo"
"961",160.647361204464,104.503766470557,112.789144375193,-42.8132801228838,-20.4046294384594,"Solo"
"962",159.730149234313,104.921952013803,114.62559345011,-42.8132799788838,-20.4046294384594,"Solo"
"963",161.518869224857,105.763576723471,116.056184375764,-42.8132798348838,-20.4046294384594,"Solo"
"964",158.845422846437,103.532822806644,111.247558986081,-42.8132796908838,-20.4046294384594,"Solo"
"965",145.391052077203,89.8045023046673,99.8999448544103,-42.8132795468838,-20.4046294384594,"Solo"
"966",148.45784380214,91.048550360218,101.532538526197,-42.8132794028838,-20.4046294384594,"Solo"
"967",159.287262481701,98.603018450413,112.68332777304,-42.8132792588838,-20.4046294384594,"Solo"
"968",163.322273886578,99.3939059122938,113.990610660744,-42.8132791148838,-20.4046294384594,"Solo"
"969",164.729347326848,100.453984002039,120.586223451744,-42.8132789708838,-20.4046294384594,"Solo"
"970",172.646194379365,109.351246734613,131.615190601776,-42.8132788268838,-20.4046294384594,"Solo"
"971",183.63627130908,119.951366720331,139.849169936288,-42.8132786828838,-20.4046294384594,"Solo"
"972",195.553227161932,132.980154929364,145.078206243853,-42.8132785388838,-20.4046294384594,"Solo"
"973",210.411590954923,151.066097407965,166.538344409895,-42.8132783948838,-20.4046294384594,"Solo"
"974",202.135143191887,144.136401749181,161.455730475555,-42.8132782508838,-20.4046294384594,"Solo"
"975",175.671439793044,117.764931407419,136.655178040647,-42.8132781068838,-20.4046294384594,"Solo"
"976",165.761654048932,111.974490062862,125.81083360765,-42.8132779628838,-20.4046294384594,"Solo"
"977",166.98820729524,110.76821767917,124.936383751782,-42.8132778188838,-20.4046294384594,"Solo"
"978",161.072602444975,104.45374798107,122.956022396549,-42.8132776748838,-20.4046294384594,"Solo"
"979",151.754002169322,98.809845204113,116.21120366554,-42.8132775308838,-20.4046294384594,"Solo"
"980",143.349948214503,87.4816690145543,105.235653112629,-42.8132773868838,-20.4046294384594,"Solo"
"981",141.171242598871,88.6216765248454,104.027383066027,-42.8132772428838,-20.4046294384594,"Solo"
"982",139.910010493127,93.3117616687005,104.015278006013,-42.8132770988838,-20.4046294384594,"Solo"
"983",141.994944898829,92.7265140319476,112.778141844341,-42.8132769548838,-20.4046294384594,"Solo"
"984",132.739792216644,90.3410350476435,104.09721712553,-42.8132768108838,-20.4046294384594,"Solo"
"985",126.6978737209,87.352374893032,101.044725973381,-42.8132766668838,-20.4046294384594,"Solo"
"986",136.639027277395,95.3739067167372,112.344390645694,-42.8132765228838,-20.4046294384594,"Solo"
"987",138.624455308407,98.639327449657,114.284771169859,-42.8132763788838,-20.4046294384594,"Solo"
"988",133.558598598314,94.964490549662,107.603618267944,-42.8132762348838,-20.4046294384594,"Solo"
"989",129.37697075632,91.8491154469231,102.679212438896,-42.8132760908838,-20.4046294384594,"Solo"
"990",116.707272982408,80.5509162628994,92.5439139088771,-42.8132759468838,-20.4046294384594,"Solo"
"991",111.134671367655,72.8275722348213,87.1885382929635,-42.8132758028838,-20.4046294384594,"Solo"
"992",124.561778003323,84.6766730385,99.4653303915956,-42.8132756588838,-20.4046294384594,"Solo"
"993",134.656531683947,95.3053009839915,109.384235272423,-42.8132755148838,-20.4046294384594,"Solo"
"994",155.174930771908,116.546729599208,131.043934279028,-42.8132753708838,-20.4046294384594,"Solo"
"995",132.284810115322,100.927347323297,110.606268240993,-42.8132752268838,-20.4046294384594,"Solo"
"996",99.1716836661777,65.6552129959151,78.9096082117607,-42.8132750828838,-20.4046294384594,"Solo"
"997",106.851544780807,74.9772949281073,86.7008569236332,-42.8132749388838,-20.4046294384594,"Solo"
"998",114.404006226378,82.1849730948394,93.0953790131643,-42.8132747948838,-20.4046294384594,"Solo"
"999",109.850754789515,76.6636032529902,85.288410724473,-42.8132746508838,-20.4046294384594,"Solo"
"1000",137.699644264546,99.4243339314175,107.977562662325,-42.8132745068838,-20.4046294384594,"Solo"
"1001",124.694233811662,92.8352645043203,99.0531873562389,-42.8132743628838,-20.4046294384594,"Solo"
"1002",101.639056828874,69.064114017472,78.6215427111531,-42.8132742188838,-20.4046294384594,"Solo"
"1003",119.73804619077,78.4082634480692,87.7209358807127,-42.8132740748838,-20.4046294384594,"Solo"
"1004",137.365844786922,100.35632790999,107.258143832249,-42.8132739308838,-20.4046294384594,"Solo"
"1005",149.284110151886,111.329439822047,119.663649031388,-42.8132737868838,-20.4046294384594,"Solo"
"1006",142.849433413995,101.514776828176,111.767397262456,-42.8132736428838,-20.4046294384594,"Solo"
"1007",132.29681079231,84.9347717602094,98.5601298487649,-42.8132734988838,-20.4046294384594,"Solo"
"1008",122.991785354402,79.4344529700294,90.4364938318494,-42.8132733548838,-20.4046294384594,"Solo"
"1009",132.756661868181,91.8021459696486,97.9379340533757,-42.8132732108838,-20.4046294384594,"Solo"
"1010",139.930214519602,94.0899253967486,103.006622005564,-42.8132730668838,-20.4046294384594,"Solo"
"1011",140.104389766925,96.5136764300648,103.196876081441,-42.8132729228838,-20.4046294384594,"Solo"
"1012",130.633638657213,92.3598917360914,100.192777117036,-42.8132727788838,-20.4046294384594,"Solo"
"1013",111.656282144835,77.8512971541786,83.2893630426272,-42.8132726348838,-20.4046294384594,"Solo"
"1014",103.535142581182,73.3240615413087,76.3947106287608,-42.8132724908838,-20.4046294384594,"Solo"
"1015",110.212138324591,75.752081362669,82.0192566369293,-42.8132723468838,-20.4046294384594,"Solo"
"1016",107.66102058924,77.0894979714902,81.7215959613847,-42.8132722028838,-20.4046294384594,"Solo"
"1017",94.6472199153795,73.0687544452713,73.3709623819661,-42.8132720588838,-20.4046294384594,"Solo"
"1018",77.1731035111631,51.1080155703067,55.1966568159312,-42.8132809868838,-20.4046295734594,"Solo"
"1019",145.500505252219,107.267881782804,105.345025057422,-42.8132808428838,-20.4046295734594,"Solo"
"1020",163.979185040618,120.638801343591,121.952432846412,-42.8132806988838,-20.4046295734594,"Solo"
"1021",165.07900112029,117.258987148903,125.587869523392,-42.8132805548838,-20.4046295734594,"Solo"
"1022",166.061496340564,118.298223472686,126.618598134695,-42.8132804108838,-20.4046295734594,"Solo"
"1023",170.905220527784,120.089114957713,126.145792382867,-42.8132802668838,-20.4046295734594,"Solo"
"1024",175.342930552589,120.145189948995,126.44403626761,-42.8132801228838,-20.4046295734594,"Solo"
"1025",175.820895139113,122.237106976144,129.880790441186,-42.8132799788838,-20.4046295734594,"Solo"
"1026",175.60298510149,120.835926981208,130.867682055071,-42.8132798348838,-20.4046295734594,"Solo"
"1027",170.591581096831,112.256508422783,123.557960693415,-42.8132796908838,-20.4046295734594,"Solo"
"1028",156.030144542974,100.09970686027,111.327451667735,-42.8132795468838,-20.4046295734594,"Solo"
"1029",158.960381007397,101.600941809874,110.692900285139,-42.8132794028838,-20.4046295734594,"Solo"
"1030",165.043666662438,106.596051985643,118.744497930027,-42.8132792588838,-20.4046295734594,"Solo"
"1031",173.069325474221,113.538448071205,123.658845113213,-42.8132791148838,-20.4046295734594,"Solo"
"1032",176.033606948534,113.941242141765,127.535315055133,-42.8132789708838,-20.4046295734594,"Solo"
"1033",169.902552007856,106.898921235793,127.682195977527,-42.8132788268838,-20.4046295734594,"Solo"
"1034",179.274614263713,117.639030030871,135.166922795534,-42.8132786828838,-20.4046295734594,"Solo"
"1035",203.920586898279,142.885148835938,159.256300351014,-42.8132785388838,-20.4046295734594,"Solo"
"1036",215.65773340345,152.028357437654,172.35579419524,-42.8132783948838,-20.4046295734594,"Solo"
"1037",196.80256672073,138.644087635355,156.544659578251,-42.8132782508838,-20.4046295734594,"Solo"
"1038",171.924787518954,115.303033544986,130.832694191172,-42.8132781068838,-20.4046295734594,"Solo"
"1039",158.635368192855,104.136074132851,120.798485569791,-42.8132779628838,-20.4046295734594,"Solo"
"1040",162.696019191852,106.755094238358,124.665021405143,-42.8132778188838,-20.4046295734594,"Solo"
"1041",169.818941264775,112.923323437474,130.914301310055,-42.8132776748838,-20.4046295734594,"Solo"
"1042",167.449936944857,110.743473349746,129.959397069858,-42.8132775308838,-20.4046295734594,"Solo"
"1043",154.046063348851,94.7734615515595,114.443631519219,-42.8132773868838,-20.4046295734594,"Solo"
"1044",136.724152462996,85.3717490444083,102.051262168039,-42.8132772428838,-20.4046295734594,"Solo"
"1045",131.396681174383,82.5632372209782,95.5902991784054,-42.8132770988838,-20.4046295734594,"Solo"
"1046",134.00642254624,90.0608278710341,107.657677676349,-42.8132769548838,-20.4046295734594,"Solo"
"1047",133.159386463565,89.42025465378,102.044836887593,-42.8132768108838,-20.4046295734594,"Solo"
"1048",125.434420131989,80.5966921174351,96.852827507354,-42.8132766668838,-20.4046295734594,"Solo"
"1049",124.531812935463,87.2588689626139,105.612438584526,-42.8132765228838,-20.4046295734594,"Solo"
"1050",136.345496618002,97.4264229321842,110.264544565319,-42.8132763788838,-20.4046295734594,"Solo"
"1051",129.978334673455,93.0284337712748,100.980938104049,-42.8132762348838,-20.4046295734594,"Solo"
"1052",126.18884566125,90.8706901008104,101.422836484448,-42.8132760908838,-20.4046295734594,"Solo"
"1053",117.002634634818,80.8694812354141,94.8731990769355,-42.8132759468838,-20.4046295734594,"Solo"
"1054",112.087359523149,73.4974399885443,88.2492087785696,-42.8132758028838,-20.4046295734594,"Solo"
"1055",130.947214624895,91.9127713300368,103.08102219112,-42.8132756588838,-20.4046295734594,"Solo"
"1056",168.730867039248,126.971064276613,141.325513116831,-42.8132755148838,-20.4046295734594,"Solo"
"1057",159.712772164842,121.055054502087,135.815409355384,-42.8132753708838,-20.4046295734594,"Solo"
"1058",115.73476097364,84.0749530003201,94.933434705691,-42.8132752268838,-20.4046295734594,"Solo"
"1059",91.9113826227304,57.8258343397418,71.9227451722276,-42.8132750828838,-20.4046295734594,"Solo"
"1060",88.5122233296683,57.396231713757,69.6542511831275,-42.8132749388838,-20.4046295734594,"Solo"
"1061",79.7543192300809,52.0547294680433,62.0025114437143,-42.8132747948838,-20.4046295734594,"Solo"
"1062",95.4717797156586,63.5439278228768,70.9984876943813,-42.8132746508838,-20.4046295734594,"Solo"
"1063",132.285159898749,95.9799197396982,105.451802568336,-42.8132745068838,-20.4046295734594,"Solo"
"1064",122.423095271139,91.6524090956506,99.3626380372227,-42.8132743628838,-20.4046295734594,"Solo"
"1065",95.5666658507828,63.0256174313647,73.4236914331815,-42.8132742188838,-20.4046295734594,"Solo"
"1066",109.495208119173,71.1236268714539,77.8563968349755,-42.8132740748838,-20.4046295734594,"Solo"
"1067",138.565444213104,101.723483052739,110.351274360275,-42.8132739308838,-20.4046295734594,"Solo"
"1068",166.357250219881,124.86986901601,135.861254748218,-42.8132737868838,-20.4046295734594,"Solo"
"1069",151.197488364349,111.768535485397,119.877234440825,-42.8132736428838,-20.4046295734594,"Solo"
"1070",128.996966527697,83.2507155050139,94.1196096328594,-42.8132734988838,-20.4046295734594,"Solo"
"1071",129.750553808831,87.0597413230552,97.5503463780507,-42.8132733548838,-20.4046295734594,"Solo"
"1072",151.810631145893,108.168256025117,115.097293414048,-42.8132732108838,-20.4046295734594,"Solo"
"1073",160.461136252709,112.223195313946,119.690340845575,-42.8132730668838,-20.4046295734594,"Solo"
"1074",145.885288981947,101.843666540388,105.548474981116,-42.8132729228838,-20.4046295734594,"Solo"
"1075",132.004535393218,92.9904493725737,100.695345624091,-42.8132727788838,-20.4046295734594,"Solo"
"1076",119.271897060455,86.0638210293113,88.8150629790793,-42.8132726348838,-20.4046295734594,"Solo"
"1077",117.495217777735,84.9348388885726,86.3480345206413,-42.8132724908838,-20.4046295734594,"Solo"
"1078",115.944072126664,80.7709360173684,86.7120716234263,-42.8132723468838,-20.4046295734594,"Solo"
"1079",113.217462565014,81.4771768555603,87.4398306109866,-42.8132722028838,-20.4046295734594,"Solo"
"1080",103.642968234612,77.482917529893,79.3815954593349,-42.8132720588838,-20.4046295734594,"Solo"
"1081",72.2643012036199,52.2451366809955,51.2685920701358,-42.8132811308838,-20.4046297084594,"Solo"
"1082",138.787714379411,101.634378255618,104.64510382576,-42.8132809868838,-20.4046297084594,"Solo"
"1083",150.668166138027,106.54019309201,116.321881362241,-42.8132808428838,-20.4046297084594,"Solo"
"1084",148.47076521688,105.715487056591,109.38353448363,-42.8132806988838,-20.4046297084594,"Solo"
"1085",145.336949343881,103.766799232843,102.260861785744,-42.8132805548838,-20.4046297084594,"Solo"
"1086",157.472317434018,112.207547002973,114.578686408917,-42.8132804108838,-20.4046297084594,"Solo"
"1087",181.26277891617,126.537820325626,135.889718969919,-42.8132802668838,-20.4046297084594,"Solo"
"1088",190.313212612049,128.192658469505,141.929885393377,-42.8132801228838,-20.4046297084594,"Solo"
"1089",175.98416599904,115.821009870718,127.907909379953,-42.8132799788838,-20.4046297084594,"Solo"
"1090",159.938379765229,102.577003056408,110.555573357237,-42.8132798348838,-20.4046297084594,"Solo"
"1091",157.742369286678,100.588849451348,106.533005926884,-42.8132796908838,-20.4046297084594,"Solo"
"1092",160.948695844913,108.247110562569,113.764378443913,-42.8132795468838,-20.4046297084594,"Solo"
"1093",168.904685685783,117.179405577983,123.681616536024,-42.8132794028838,-20.4046297084594,"Solo"
"1094",173.203519006423,116.482547404008,131.251915701054,-42.8132792588838,-20.4046297084594,"Solo"
"1095",176.513320725143,116.228474451883,129.770484063666,-42.8132791148838,-20.4046297084594,"Solo"
"1096",166.960703256015,107.872466343594,117.644699186352,-42.8132789708838,-20.4046297084594,"Solo"
"1097",157.845255651734,99.1134461903818,111.57477227195,-42.8132788268838,-20.4046297084594,"Solo"
"1098",169.408614802051,107.061097040031,120.397829962644,-42.8132786828838,-20.4046297084594,"Solo"
"1099",186.670362457347,123.279120226958,139.685563143849,-42.8132785388838,-20.4046297084594,"Solo"
"1100",188.992715559193,129.271025183476,145.922346778652,-42.8132783948838,-20.4046297084594,"Solo"
"1101",169.397075992816,110.137461938341,128.751758688606,-42.8132782508838,-20.4046297084594,"Solo"
"1102",151.887930574201,91.3985038218935,110.599664504252,-42.8132781068838,-20.4046297084594,"Solo"
"1103",152.526795824705,94.3116320882046,114.6311429977,-42.8132779628838,-20.4046297084594,"Solo"
"1104",166.785856415089,109.049459227588,129.47396923032,-42.8132778188838,-20.4046297084594,"Solo"
"1105",174.752776297771,118.52685319294,136.844675232139,-42.8132776748838,-20.4046297084594,"Solo"
"1106",172.916057050946,118.037582248929,136.250897985303,-42.8132775308838,-20.4046297084594,"Solo"
"1107",164.922280263834,108.66873445252,126.817572100719,-42.8132773868838,-20.4046297084594,"Solo"
"1108",153.443572834846,103.720608871737,118.409909747374,-42.8132772428838,-20.4046297084594,"Solo"
"1109",142.531162341172,99.9052375345567,116.165317783662,-42.8132770988838,-20.4046297084594,"Solo"
"1110",145.837717152804,97.5632006120907,115.452104850527,-42.8132769548838,-20.4046297084594,"Solo"
"1111",135.565168436979,91.6514345043112,106.271933260816,-42.8132768108838,-20.4046297084594,"Solo"
"1112",131.92397198128,89.0463428406774,102.412860177314,-42.8132766668838,-20.4046297084594,"Solo"
"1113",133.956064694836,95.2181503548413,106.654737227535,-42.8132765228838,-20.4046297084594,"Solo"
"1114",129.199463019023,96.4320720718742,107.797006046217,-42.8132763788838,-20.4046297084594,"Solo"
"1115",129.854620009646,96.5010592893494,103.038301748424,-42.8132762348838,-20.4046297084594,"Solo"
"1116",125.404293907279,90.0862569784872,101.405541886115,-42.8132760908838,-20.4046297084594,"Solo"
"1117",115.355410527798,80.6597456669112,97.04949806049,-42.8132759468838,-20.4046297084594,"Solo"
"1118",121.391690459497,78.5325406771134,94.6044680024908,-42.8132758028838,-20.4046297084594,"Solo"
"1119",141.639172504923,99.93429582867,113.577512320882,-42.8132756588838,-20.4046297084594,"Solo"
"1120",161.529483476626,122.415158183699,136.275569248132,-42.8132755148838,-20.4046297084594,"Solo"
"1121",152.472644847469,111.155697204786,126.581825475651,-42.8132753708838,-20.4046297084594,"Solo"
"1122",120.709339918983,85.1813212074683,99.4635317338061,-42.8132752268838,-20.4046297084594,"Solo"
"1123",113.068475731385,80.0705964851529,93.0245211322409,-42.8132750828838,-20.4046297084594,"Solo"
"1124",111.887086190677,76.5099844201121,89.1249734296092,-42.8132749388838,-20.4046297084594,"Solo"
"1125",93.7370495650799,63.1917494498001,71.4623435223376,-42.8132747948838,-20.4046297084594,"Solo"
"1126",102.090837993356,70.3061948218757,78.4802804165556,-42.8132746508838,-20.4046297084594,"Solo"
"1127",126.193775934589,92.6899918691013,101.96461520769,-42.8132745068838,-20.4046297084594,"Solo"
"1128",128.927126889809,96.3568479487634,104.436122936163,-42.8132743628838,-20.4046297084594,"Solo"
"1129",108.721558495362,73.5366619241396,83.6397789389588,-42.8132742188838,-20.4046297084594,"Solo"
"1130",103.787210371283,67.6049358093522,74.0587635459059,-42.8132740748838,-20.4046297084594,"Solo"
"1131",129.115133860808,91.6912699807813,102.82618328369,-42.8132739308838,-20.4046297084594,"Solo"
"1132",157.675425342772,113.750583813607,125.833227252841,-42.8132737868838,-20.4046297084594,"Solo"
"1133",141.630642670747,103.140632228788,109.176111001886,-42.8132736428838,-20.4046297084594,"Solo"
"1134",121.227011990983,79.2534998638695,86.3303434646443,-42.8132734988838,-20.4046297084594,"Solo"
"1135",123.060448064864,85.4194833202473,90.8428246760752,-42.8132733548838,-20.4046297084594,"Solo"
"1136",139.529494591416,98.3907689444169,104.009803236229,-42.8132732108838,-20.4046297084594,"Solo"
"1137",151.99514395244,108.717370375592,114.325880954364,-42.8132730668838,-20.4046297084594,"Solo"
"1138",148.081602580078,106.174205384515,110.62869537083,-42.8132729228838,-20.4046297084594,"Solo"
"1139",140.502929154996,102.498051255891,109.23265192329,-42.8132727788838,-20.4046297084594,"Solo"
"1140",127.713916068508,91.3239203068388,96.1072796502445,-42.8132726348838,-20.4046297084594,"Solo"
"1141",126.578578006526,87.1265260127078,87.854363194436,-42.8132724908838,-20.4046297084594,"Solo"
"1142",122.563357022931,87.6146707000166,89.1758777960993,-42.8132723468838,-20.4046297084594,"Solo"
"1143",119.960654357507,87.9888962760013,91.3791272317948,-42.8132722028838,-20.4046297084594,"Solo"
"1144",114.047606752544,82.8595797324699,86.1968324107405,-42.8132720588838,-20.4046297084594,"Solo"
"1145",129.311019987512,87.650713007371,91.8234735599781,-42.8132811308838,-20.4046298434594,"Solo"
"1146",137.812235044255,100.946479478218,98.6505469875089,-42.8132809868838,-20.4046298434594,"Solo"
"1147",128.023814112909,84.2383568747677,88.6727189114439,-42.8132808428838,-20.4046298434594,"Solo"
"1148",120.754238977733,72.1462520725729,78.9654160423826,-42.8132806988838,-20.4046298434594,"Solo"
"1149",133.804237899519,82.4459086601639,93.2269391652836,-42.8132805548838,-20.4046298434594,"Solo"
"1150",166.157701245353,113.061900037674,124.578905742416,-42.8132804108838,-20.4046298434594,"Solo"
"1151",194.223626227101,139.501577991125,146.547371270039,-42.8132802668838,-20.4046298434594,"Solo"
"1152",183.796685115442,129.853153789734,134.815123685721,-42.8132801228838,-20.4046298434594,"Solo"
"1153",146.798865537421,97.3123686440667,104.32581734541,-42.8132799788838,-20.4046298434594,"Solo"
"1154",130.468357401807,80.8884775885997,90.5696707926965,-42.8132798348838,-20.4046298434594,"Solo"
"1155",143.169861657781,88.4343596279327,98.8795572872751,-42.8132796908838,-20.4046298434594,"Solo"
"1156",158.017883197875,100.812030109769,110.124597607353,-42.8132795468838,-20.4046298434594,"Solo"
